,date,true,predict
5759,2014-07-18,2059.067,2055.3701171875
5760,2014-07-21,2054.479,2058.952880859375
5761,2014-07-22,2075.481,2054.631591796875
5762,2014-07-23,2078.489,2076.453857421875
5763,2014-07-24,2105.062,2081.788818359375
5764,2014-07-25,2126.614,2111.006103515625
5765,2014-07-28,2177.948,2134.37353515625
5766,2014-07-29,2183.192,2188.25048828125
5767,2014-07-30,2181.243,2194.437255859375
5768,2014-07-31,2201.562,2192.95068359375
5769,2014-08-01,2185.303,2214.739013671875
5770,2014-08-04,2223.331,2197.76318359375
5771,2014-08-05,2219.945,2237.6474609375
5772,2014-08-06,2217.465,2233.470703125
5773,2014-08-07,2187.669,2229.9970703125
5774,2014-08-08,2194.425,2196.549072265625
5775,2014-08-11,2224.654,2200.874755859375
5776,2014-08-12,2221.595,2229.185546875
5777,2014-08-13,2222.877,2225.3251953125
5778,2014-08-14,2206.466,2226.444580078125
5779,2014-08-15,2226.734,2208.3857421875
5780,2014-08-18,2239.466,2229.663330078125
5781,2014-08-19,2245.33,2241.955322265625
5782,2014-08-20,2240.2110000000002,2247.79296875
5783,2014-08-21,2230.458,2243.2978515625
5784,2014-08-22,2240.812,2234.44873046875
5785,2014-08-25,2229.274,2245.574951171875
5786,2014-08-26,2207.106,2231.4208984375
5787,2014-08-27,2209.465,2206.705810546875
5788,2014-08-28,2195.8179999999998,2207.979736328125
5789,2014-08-29,2217.2,2193.65869140625
5790,2014-09-01,2235.511,2214.9306640625
5791,2014-09-02,2266.0460000000003,2233.452392578125
5792,2014-09-03,2288.627,2266.13818359375
5793,2014-09-04,2306.862,2291.356201171875
5794,2014-09-05,2326.4320000000002,2312.912353515625
5795,2014-09-09,2326.527,2334.850341796875
5796,2014-09-10,2318.305,2337.0166015625
5797,2014-09-11,2311.679,2329.620361328125
5798,2014-09-12,2331.95,2322.280517578125
5799,2014-09-15,2339.14,2343.68310546875
5800,2014-09-16,2296.555,2350.4951171875
5801,2014-09-17,2307.893,2304.03857421875
5802,2014-09-18,2315.928,2312.17724609375
5803,2014-09-19,2329.451,2317.92578125
5804,2014-09-22,2289.866,2330.74951171875
5805,2014-09-23,2309.718,2287.902099609375
5806,2014-09-24,2343.575,2307.4130859375
5807,2014-09-25,2345.103,2343.885986328125
5808,2014-09-26,2347.718,2347.324462890625
5809,2014-09-29,2357.7110000000002,2350.05712890625
5810,2014-09-30,2363.87,2360.869384765625
5811,2014-10-08,2382.794,2370.239501953125
5812,2014-10-09,2389.371,2390.959228515625
5813,2014-10-10,2374.54,2397.409423828125
5814,2014-10-13,2366.009,2380.956298828125
5815,2014-10-14,2359.475,2372.862060546875
5816,2014-10-15,2373.67,2364.63232421875
5817,2014-10-16,2356.499,2376.341552734375
5818,2014-10-17,2341.1839999999997,2357.418701171875
5819,2014-10-20,2356.728,2340.417724609375
5820,2014-10-21,2339.657,2355.702392578125
5821,2014-10-22,2326.553,2337.24658203125
5822,2014-10-23,2302.4179999999997,2322.2587890625
5823,2014-10-24,2302.28,2296.355712890625
5824,2014-10-27,2290.437,2295.7666015625
5825,2014-10-28,2337.871,2284.059814453125
5826,2014-10-29,2373.03,2333.865478515625
5827,2014-10-30,2391.076,2371.9130859375
5828,2014-10-31,2420.178,2393.125244140625
5829,2014-11-03,2430.032,2426.505859375
5830,2014-11-04,2430.677,2437.8759765625
5831,2014-11-05,2419.254,2440.139404296875
5832,2014-11-06,2425.864,2429.14404296875
5833,2014-11-07,2418.1710000000003,2436.93310546875
5834,2014-11-10,2473.673,2429.108154296875
5835,2014-11-11,2469.673,2487.799560546875
5836,2014-11-12,2494.476,2482.38623046875
5837,2014-11-13,2485.606,2505.953369140625
5838,2014-11-14,2478.824,2494.64453125
5839,2014-11-17,2474.009,2485.435546875
5840,2014-11-18,2456.366,2478.785400390625
5841,2014-11-19,2450.986,2459.691162109375
5842,2014-11-20,2452.66,2453.89990234375
5843,2014-11-21,2486.791,2455.625732421875
5844,2014-11-24,2532.879,2491.6806640625
5845,2014-11-25,2567.597,2538.943115234375
5846,2014-11-26,2604.345,2576.380859375
5847,2014-11-27,2630.486,2615.423095703125
5848,2014-11-28,2682.835,2644.3798828125
5849,2014-12-01,2680.155,2701.193603515625
5850,2014-12-02,2763.545,2700.29443359375
5851,2014-12-03,2779.525,2790.4609375
5852,2014-12-04,2899.4559999999997,2809.980224609375
5853,2014-12-05,2937.647,2939.26806640625
5854,2014-12-08,3020.258,2981.354736328125
5855,2014-12-09,2856.2690000000002,3068.207763671875
5856,2014-12-10,2940.006,2890.520263671875
5857,2014-12-11,2925.743,2971.28564453125
5858,2014-12-12,2938.173,2951.817138671875
5859,2014-12-15,2953.421,2961.033447265625
5860,2014-12-16,3021.518,2974.539794921875
5861,2014-12-17,3061.02,3042.44091796875
5862,2014-12-18,3057.5209999999997,3082.9619140625
5863,2014-12-19,3108.5959999999995,3074.238525390625
5864,2014-12-22,3127.445,3123.26953125
5865,2014-12-23,3032.612,3139.92822265625
5866,2014-12-24,2972.532,3046.748291015625
5867,2014-12-25,3072.5359999999996,2979.997802734375
5868,2014-12-26,3157.603,3082.587646484375
5869,2014-12-29,3168.0159999999996,3173.116943359375
5870,2014-12-30,3165.815,3186.732421875
5871,2014-12-31,3234.677,3181.02392578125
5872,2015-01-05,3350.5190000000002,3250.7197265625
5873,2015-01-06,3351.446,3373.92626953125
5874,2015-01-07,3373.954,3376.014404296875
5875,2015-01-08,3293.4559999999997,3397.54833984375
5876,2015-01-09,3285.4120000000003,3317.23681640625
5877,2015-01-12,3229.316,3310.948974609375
5878,2015-01-13,3235.301,3246.837890625
5879,2015-01-14,3222.437,3243.772705078125
5880,2015-01-15,3336.455,3226.572021484375
5881,2015-01-16,3376.495,3346.206787109375
5882,2015-01-19,3116.3509999999997,3387.326171875
5883,2015-01-20,3173.052,3107.739501953125
5884,2015-01-21,3323.611,3158.521484375
5885,2015-01-22,3343.344,3313.2236328125
5886,2015-01-23,3351.764,3338.83154296875
5887,2015-01-26,3383.1820000000002,3353.554443359375
5888,2015-01-27,3352.96,3394.64990234375
5889,2015-01-28,3305.738,3367.3681640625
5890,2015-01-29,3262.305,3317.55517578125
5891,2015-01-30,3210.363,3262.352783203125
5892,2015-02-02,3128.3,3202.574951171875
5893,2015-02-03,3204.907,3124.9169921875
5894,2015-02-04,3174.1259999999997,3202.994384765625
5895,2015-02-05,3136.531,3160.957275390625
5896,2015-02-06,3075.907,3118.61572265625
5897,2015-02-09,3095.1240000000003,3052.73193359375
5898,2015-02-10,3141.593,3069.899169921875
5899,2015-02-11,3157.704,3118.334228515625
5900,2015-02-12,3173.4159999999997,3139.18994140625
5901,2015-02-13,3203.827,3161.446044921875
5902,2015-02-16,3222.363,3199.90478515625
5903,2015-02-17,3246.906,3227.013671875
5904,2015-02-25,3228.843,3253.318115234375
5905,2015-02-26,3298.3590000000004,3238.03857421875
5906,2015-02-27,3310.303,3313.90234375
5907,2015-03-02,3336.285,3330.437255859375
5908,2015-03-03,3263.052,3358.102783203125
5909,2015-03-04,3279.533,3277.673583984375
5910,2015-03-05,3248.4759999999997,3289.627197265625
5911,2015-03-06,3241.187,3253.887939453125
5912,2015-03-09,3302.408,3242.88671875
5913,2015-03-10,3286.0679999999998,3306.749755859375
5914,2015-03-11,3290.9,3290.32080078125
5915,2015-03-12,3349.323,3297.08740234375
5916,2015-03-13,3372.9109999999996,3355.536865234375
5917,2015-03-16,3449.305,3380.137939453125
5918,2015-03-17,3502.847,3461.384521484375
5919,2015-03-18,3577.301,3523.541748046875
5920,2015-03-19,3582.2709999999997,3605.430419921875
5921,2015-03-20,3617.3179999999998,3615.482421875
5922,2015-03-23,3687.728,3653.66796875
5923,2015-03-24,3691.41,3725.31298828125
5924,2015-03-25,3660.7270000000003,3730.04248046875
5925,2015-03-26,3682.095,3696.10498046875
5926,2015-03-27,3691.0959999999995,3713.7587890625
5927,2015-03-30,3786.5679999999998,3719.607421875
5928,2015-03-31,3747.8990000000003,3814.49169921875
5929,2015-04-01,3810.2940000000003,3770.2001953125
5930,2015-04-02,3825.784,3830.34521484375
5931,2015-04-03,3863.929,3846.771728515625
5932,2015-04-07,3961.3779999999997,3885.804443359375
5933,2015-04-08,3994.8109999999997,3986.248046875
5934,2015-04-09,3957.534,4023.03271484375
5935,2015-04-10,4034.31,3986.552734375
5936,2015-04-13,4121.715,4066.379150390625
5937,2015-04-14,4135.565,4159.1005859375
5938,2015-04-15,4084.163,4171.28515625
5939,2015-04-16,4194.823,4116.47705078125
5940,2015-04-17,4287.295999999999,4228.4443359375
5941,2015-04-20,4217.077,4326.3125
5942,2015-04-21,4293.623,4250.84814453125
5943,2015-04-22,4398.495,4324.22802734375
5944,2015-04-23,4414.508,4431.515625
5945,2015-04-24,4393.686,4452.478515625
5946,2015-04-27,4527.396,4428.125
5947,2015-04-28,4476.214,4563.9033203125
5948,2015-04-29,4476.62,4509.4130859375
5949,2015-04-30,4441.655,4510.9970703125
5950,2015-05-04,4480.464,4467.08740234375
5951,2015-05-05,4298.707,4499.7021484375
5952,2015-05-06,4229.266,4308.484375
5953,2015-05-07,4112.214,4227.255859375
5954,2015-05-08,4205.917,4093.755126953125
5955,2015-05-11,4333.584,4183.9541015625
5956,2015-05-12,4401.219,4316.92138671875
5957,2015-05-13,4375.76,4383.79736328125
5958,2015-05-14,4378.312,4360.24755859375
5959,2015-05-15,4308.691,4366.7109375
5960,2015-05-18,4283.491,4296.765625
5961,2015-05-19,4417.552,4268.58740234375
5962,2015-05-20,4446.288,4418.30859375
5963,2015-05-21,4529.420999999999,4461.357421875
5964,2015-05-22,4657.596,4562.3916015625
5965,2015-05-25,4813.7970000000005,4699.34765625
5966,2015-05-26,4910.897,4860.0732421875
5967,2015-05-27,4941.714,4959.884765625
5968,2015-05-28,4620.266,4994.87353515625
5969,2015-05-29,4611.744000000001,4652.6357421875
5970,2015-06-01,4828.738,4638.23388671875
5971,2015-06-02,4910.527,4864.35009765625
5972,2015-06-03,4909.978,4950.13671875
5973,2015-06-04,4947.102,4947.75830078125
5974,2015-06-05,5023.096,4983.50439453125
5975,2015-06-08,5131.880999999999,5056.79833984375
5976,2015-06-09,5113.534000000001,5163.640625
5977,2015-06-10,5106.036,5136.1796875
5978,2015-06-11,5121.592000000001,5125.1298828125
5979,2015-06-12,5166.35,5156.79443359375
5980,2015-06-15,5062.9929999999995,5211.615234375
5981,2015-06-16,4887.432,5093.41357421875
5982,2015-06-17,4967.898,4894.9853515625
5983,2015-06-18,4785.356,4970.17578125
5984,2015-06-19,4478.3640000000005,4776.80224609375
5985,2015-06-23,4576.492,4447.98876953125
5986,2015-06-24,4690.15,4534.521484375
5987,2015-06-25,4527.779,4645.2763671875
5988,2015-06-26,4192.874,4476.00634765625
5989,2015-06-29,4053.031,4132.0595703125
5990,2015-06-30,4277.222,3986.720703125
5991,2015-07-01,4053.7,4210.30078125
5992,2015-07-02,3912.7670000000003,3990.12109375
5993,2015-07-03,3686.915,3847.30517578125
5994,2015-07-06,3775.9120000000003,3622.776123046875
5995,2015-07-07,3727.125,3716.064453125
5996,2015-07-08,3507.192,3667.113525390625
5997,2015-07-09,3709.33,3444.21923828125
5998,2015-07-10,3877.803,3645.56396484375
5999,2015-07-13,3970.388,3831.502685546875
6000,2015-07-14,3924.487,3945.12841796875
6001,2015-07-15,3805.703,3896.62646484375
6002,2015-07-16,3823.176,3784.671630859375
6003,2015-07-17,3957.3520000000003,3816.156005859375
6004,2015-07-20,3992.11,3971.564453125
6005,2015-07-21,4017.675,4012.85595703125
6006,2015-07-22,4026.045,4050.4541015625
6007,2015-07-23,4123.923,4076.692626953125
6008,2015-07-24,4070.908,4168.73828125
6009,2015-07-27,3725.558,4092.96728515625
6010,2015-07-28,3663.002,3717.642822265625
6011,2015-07-29,3789.1679999999997,3646.122314453125
6012,2015-07-30,3705.7659999999996,3782.554443359375
6013,2015-07-31,3663.7259999999997,3695.204345703125
6014,2015-08-03,3622.905,3646.788818359375
6015,2015-08-04,3756.545,3602.802001953125
6016,2015-08-05,3694.573,3740.919677734375
6017,2015-08-06,3661.539,3675.8125
6018,2015-08-07,3744.205,3635.89990234375
6019,2015-08-10,3928.415,3722.449462890625
6020,2015-08-11,3927.908,3937.08056640625
6021,2015-08-12,3886.32,3950.298828125
6022,2015-08-13,3954.5559999999996,3902.6767578125
6023,2015-08-14,3965.335,3980.51318359375
6024,2015-08-17,3993.6679999999997,3998.148193359375
6025,2015-08-18,3748.164,4029.727294921875
6026,2015-08-19,3794.1090000000004,3762.25537109375
6027,2015-08-20,3664.2909999999997,3803.76123046875
6028,2015-08-21,3507.744,3667.60693359375
6029,2015-08-24,3209.905,3493.013427734375
6030,2015-08-25,2964.967,3177.54833984375
6031,2015-08-26,2927.288,2925.29150390625
6032,2015-08-27,3083.591,2881.26220703125
6033,2015-08-28,3232.35,3032.477294921875
6034,2015-08-31,3205.986,3179.841552734375
6035,2015-09-01,3166.6240000000003,3156.30615234375
6036,2015-09-02,3160.167,3123.8583984375
6037,2015-09-07,3080.42,3121.604736328125
6038,2015-09-08,3170.452,3042.69677734375
6039,2015-09-09,3243.0890000000004,3139.40380859375
6040,2015-09-10,3197.893,3235.721435546875
6041,2015-09-11,3200.2340000000004,3216.822021484375
6042,2015-09-14,3114.798,3229.5419921875
6043,2015-09-15,3005.172,3128.151611328125
6044,2015-09-16,3152.263,2998.484375
6045,2015-09-17,3086.0609999999997,3143.91943359375
6046,2015-09-18,3097.917,3075.8984375
6047,2015-09-21,3156.54,3088.7578125
6048,2015-09-22,3185.619,3156.352783203125
6049,2015-09-23,3115.888,3184.8154296875
6050,2015-09-24,3142.687,3109.15478515625
6051,2015-09-25,3092.347,3139.758056640625
6052,2015-09-28,3100.756,3093.6025390625
6053,2015-09-29,3038.137,3110.711669921875
6054,2015-09-30,3052.781,3050.274169921875
6055,2015-10-08,3143.357,3056.572998046875
6056,2015-10-09,3183.152,3149.017333984375
6057,2015-10-12,3287.6620000000003,3191.098388671875
6058,2015-10-13,3293.23,3298.679443359375
6059,2015-10-14,3262.441,3304.32666015625
6060,2015-10-15,3338.073,3275.622314453125
6061,2015-10-16,3391.3520000000003,3356.5966796875
6062,2015-10-19,3386.7,3416.964111328125
6063,2015-10-20,3425.33,3415.522705078125
6064,2015-10-21,3320.676,3462.83154296875
6065,2015-10-22,3368.739,3351.879638671875
6066,2015-10-23,3412.434,3394.8515625
6067,2015-10-26,3429.5809999999997,3435.213623046875
6068,2015-10-27,3434.336,3446.609130859375
6069,2015-10-28,3375.196,3449.43359375
6070,2015-10-29,3387.315,3386.973388671875
6071,2015-10-30,3382.5609999999997,3393.206787109375
6072,2015-11-02,3325.085,3384.489990234375
6073,2015-11-03,3316.695,3322.85107421875
6074,2015-11-04,3459.64,3312.1220703125
6075,2015-11-05,3522.8190000000004,3463.283935546875
6076,2015-11-06,3590.032,3533.597900390625
6077,2015-11-09,3646.881,3607.073974609375
6078,2015-11-10,3640.485,3668.044677734375
6079,2015-11-11,3650.25,3663.948974609375
6080,2015-11-12,3632.902,3678.052734375
6081,2015-11-13,3580.8390000000004,3660.442626953125
6082,2015-11-16,3606.958,3603.5029296875
6083,2015-11-17,3604.795,3631.27392578125
6084,2015-11-18,3568.468,3627.322021484375
6085,2015-11-19,3617.062,3581.77978515625
6086,2015-11-20,3630.5,3624.891845703125
6087,2015-11-23,3610.315,3634.086181640625
6088,2015-11-24,3616.113,3608.655029296875
6089,2015-11-25,3647.93,3612.6884765625
6090,2015-11-26,3635.552,3645.779296875
6091,2015-11-27,3436.303,3635.21728515625
6092,2015-11-30,3445.405,3429.54736328125
6093,2015-12-01,3456.309,3434.507568359375
6094,2015-12-02,3536.905,3444.41259765625
6095,2015-12-03,3584.824,3530.1669921875
6096,2015-12-04,3524.992,3580.438232421875
6097,2015-12-07,3536.927,3517.420654296875
6098,2015-12-08,3470.07,3530.425048828125
6099,2015-12-09,3472.4390000000003,3458.98388671875
6100,2015-12-10,3455.495,3456.675048828125
6101,2015-12-11,3434.5809999999997,3439.026123046875
6102,2015-12-14,3520.6679999999997,3425.501708984375
6103,2015-12-15,3510.3540000000003,3521.3583984375
6104,2015-12-16,3516.187,3513.048095703125
6105,2015-12-17,3579.9990000000003,3516.1494140625
6106,2015-12-18,3578.9640000000004,3580.765869140625
6107,2015-12-21,3642.472,3584.11279296875
6108,2015-12-22,3651.7670000000003,3652.13671875
6109,2015-12-23,3636.0890000000004,3667.571533203125
6110,2015-12-24,3612.485,3653.259033203125
6111,2015-12-25,3627.914,3627.95849609375
6112,2015-12-28,3533.7790000000005,3643.2490234375
6113,2015-12-29,3563.736,3539.49462890625
6114,2015-12-30,3572.8759999999997,3569.12890625
6115,2015-12-31,3539.1820000000002,3577.949951171875
6116,2016-01-04,3296.258,3538.998291015625
6117,2016-01-05,3287.711,3282.228271484375
6118,2016-01-06,3361.84,3263.772705078125
6119,2016-01-07,3125.002,3335.241943359375
6120,2016-01-08,3186.4120000000003,3090.457763671875
6121,2016-01-11,3016.704,3150.154541015625
6122,2016-01-12,3022.861,2977.571533203125
6123,2016-01-13,2949.597,2982.896240234375
6124,2016-01-14,3007.6490000000003,2907.7763671875
6125,2016-01-15,2900.97,2964.148193359375
6126,2016-01-18,2913.837,2857.34765625
6127,2016-01-19,3007.739,2876.523681640625
6128,2016-01-20,2976.6940000000004,2976.774169921875
6129,2016-01-21,2880.482,2945.502197265625
6130,2016-01-22,2916.562,2856.127685546875
6131,2016-01-25,2938.515,2895.050048828125
6132,2016-01-26,2749.785,2925.06494140625
6133,2016-01-27,2735.558,2733.6044921875
6134,2016-01-28,2655.6609999999996,2717.729736328125
6135,2016-01-29,2737.6,2635.3701171875
6136,2016-02-01,2688.8540000000003,2718.24462890625
6137,2016-02-02,2749.57,2669.6044921875
6138,2016-02-03,2739.2470000000003,2728.1572265625
6139,2016-02-04,2781.0229999999997,2720.030517578125
6140,2016-02-05,2763.492,2770.3740234375
6141,2016-02-15,2746.196,2752.875732421875
6142,2016-02-16,2836.571,2736.3935546875
6143,2016-02-17,2867.3379999999997,2840.939208984375
6144,2016-02-18,2862.893,2884.033447265625
6145,2016-02-19,2860.0209999999997,2885.513916015625
6146,2016-02-22,2927.175,2879.039794921875
6147,2016-02-23,2903.3309999999997,2950.79931640625
6148,2016-02-24,2928.8959999999997,2923.06494140625
6149,2016-02-25,2741.245,2947.449951171875
6150,2016-02-26,2767.21,2745.470458984375
6151,2016-02-29,2687.9790000000003,2767.872802734375
6152,2016-03-01,2733.17,2683.39453125
6153,2016-03-02,2849.6809999999996,2724.80712890625
6154,2016-03-03,2859.758,2843.2548828125
6155,2016-03-04,2874.147,2858.396728515625
6156,2016-03-07,2897.34,2876.56103515625
6157,2016-03-08,2901.387,2900.950439453125
6158,2016-03-09,2862.5559999999996,2905.199462890625
6159,2016-03-10,2804.7259999999997,2865.433837890625
6160,2016-03-11,2810.3070000000002,2811.3876953125
6161,2016-03-14,2859.4990000000003,2817.299072265625
6162,2016-03-15,2864.368,2871.717529296875
6163,2016-03-16,2870.43,2876.675537109375
6164,2016-03-17,2904.8320000000003,2876.567626953125
6165,2016-03-18,2955.15,2909.089599609375
6166,2016-03-21,3018.802,2960.84375
6167,2016-03-22,2999.363,3027.36181640625
6168,2016-03-23,3009.96,3009.70068359375
6169,2016-03-24,2960.97,3021.760986328125
6170,2016-03-25,2979.434,2975.47119140625
6171,2016-03-28,2957.82,2994.345458984375
6172,2016-03-29,2919.8320000000003,2970.996337890625
6173,2016-03-30,3000.645,2929.392578125
6174,2016-03-31,3003.915,3012.620361328125
6175,2016-04-01,3009.53,3014.722412109375
6176,2016-04-05,3053.065,3016.283447265625
6177,2016-04-06,3050.592,3057.7900390625
6178,2016-04-07,3008.42,3053.82470703125
6179,2016-04-08,2984.958,3009.403564453125
6180,2016-04-11,3033.9570000000003,2985.1650390625
6181,2016-04-12,3023.6459999999997,3037.39501953125
6182,2016-04-13,3066.638,3029.14501953125
6183,2016-04-14,3082.362,3078.078857421875
6184,2016-04-15,3078.117,3092.504638671875
6185,2016-04-18,3033.66,3087.288330078125
6186,2016-04-19,3042.823,3039.63134765625
6187,2016-04-20,2972.5840000000003,3043.86669921875
6188,2016-04-21,2952.8909999999996,2968.999755859375
6189,2016-04-22,2959.24,2947.2451171875
6190,2016-04-25,2946.67,2954.448974609375
6191,2016-04-26,2964.7,2938.795166015625
6192,2016-04-27,2953.671,2957.246337890625
6193,2016-04-28,2945.5890000000004,2944.3583984375
6194,2016-04-29,2938.324,2934.969970703125
6195,2016-05-03,2992.643,2927.397705078125
6196,2016-05-04,2991.272,2985.755859375
6197,2016-05-05,2997.842,2986.363037109375
6198,2016-05-06,2913.248,2997.33740234375
6199,2016-05-09,2832.113,2911.394287109375
6200,2016-05-10,2832.591,2825.327880859375
6201,2016-05-11,2837.0370000000003,2824.06494140625
6202,2016-05-12,2835.862,2826.656982421875
6203,2016-05-13,2827.1090000000004,2824.78271484375
6204,2016-05-16,2850.862,2816.0107421875
6205,2016-05-17,2843.684,2840.031982421875
6206,2016-05-18,2807.514,2831.147705078125
6207,2016-05-19,2806.906,2792.286376953125
6208,2016-05-20,2825.4829999999997,2790.87158203125
6209,2016-05-23,2843.645,2814.42236328125
6210,2016-05-24,2821.6659999999997,2840.685546875
6211,2016-05-25,2815.086,2821.314208984375
6212,2016-05-26,2822.4429999999998,2815.25537109375
6213,2016-05-27,2821.046,2823.2490234375
6214,2016-05-30,2822.4509999999996,2821.749755859375
6215,2016-05-31,2916.616,2822.07373046875
6216,2016-06-01,2913.508,2921.052001953125
6217,2016-06-02,2925.2290000000003,2922.349609375
6218,2016-06-03,2938.6820000000002,2935.935302734375
6219,2016-06-06,2934.098,2948.9140625
6220,2016-06-07,2936.045,2943.38427734375
6221,2016-06-08,2927.159,2946.9609375
6222,2016-06-13,2833.071,2938.7470703125
6223,2016-06-14,2842.1890000000003,2839.01513671875
6224,2016-06-15,2887.21,2846.1337890625
6225,2016-06-16,2872.817,2891.93994140625
6226,2016-06-17,2885.105,2872.578369140625
6227,2016-06-20,2888.809,2883.268310546875
6228,2016-06-21,2878.558,2886.310546875
6229,2016-06-22,2905.55,2874.43359375
6230,2016-06-23,2891.96,2903.25830078125
6231,2016-06-24,2854.2859999999996,2888.865234375
6232,2016-06-27,2895.703,2850.1103515625
6233,2016-06-28,2912.5570000000002,2898.18798828125
6234,2016-06-29,2931.592,2917.69677734375
6235,2016-06-30,2929.6059999999998,2936.826904296875
6236,2016-07-01,2932.4759999999997,2935.7119140625
6237,2016-07-04,2988.6040000000003,2938.6513671875
6238,2016-07-05,3006.3920000000003,2997.125
6239,2016-07-06,3017.292,3017.4189453125
6240,2016-07-07,3016.847,3028.279541015625
6241,2016-07-08,2988.094,3029.146484375
6242,2016-07-11,2994.917,2999.7177734375
6243,2016-07-12,3049.381,3004.966552734375
6244,2016-07-13,3060.6890000000003,3060.779052734375
6245,2016-07-14,3054.018,3073.084716796875
6246,2016-07-15,3054.296,3066.691162109375
6247,2016-07-18,3043.5640000000003,3065.894287109375
6248,2016-07-19,3036.598,3051.1875
6249,2016-07-20,3027.9,3041.390380859375
6250,2016-07-21,3039.009,3030.40966796875
6251,2016-07-22,3012.816,3040.808349609375
6252,2016-07-25,3015.827,3014.593994140625
6253,2016-07-26,3050.1659999999997,3017.30712890625
6254,2016-07-27,2991.9990000000003,3050.997314453125
6255,2016-07-28,2994.323,2988.640869140625
6256,2016-07-29,2979.3379999999997,2989.81689453125
6257,2016-08-01,2953.385,2973.34326171875
6258,2016-08-02,2971.278,2945.734130859375
6259,2016-08-03,2978.46,2964.502685546875
6260,2016-08-04,2982.426,2972.09423828125
6261,2016-08-05,2976.696,2976.436279296875
6262,2016-08-08,3004.276,2972.1689453125
6263,2016-08-09,3025.68,3001.61572265625
6264,2016-08-10,3018.745,3023.749755859375
6265,2016-08-11,3002.637,3020.029052734375
6266,2016-08-12,3050.667,3004.036865234375
6267,2016-08-15,3125.195,3055.58740234375
6268,2016-08-16,3110.0359999999996,3137.79736328125
6269,2016-08-17,3109.554,3123.77490234375
6270,2016-08-18,3104.113,3123.46142578125
6271,2016-08-19,3108.1020000000003,3116.439697265625
6272,2016-08-22,3084.805,3120.3564453125
6273,2016-08-23,3089.705,3094.16943359375
6274,2016-08-24,3085.88,3096.475830078125
6275,2016-08-25,3068.329,3092.052734375
6276,2016-08-26,3070.308,3073.824951171875
6277,2016-08-29,3070.027,3072.755126953125
6278,2016-08-30,3074.676,3067.80224609375
6279,2016-08-31,3085.491,3071.87109375
6280,2016-09-01,3063.305,3083.800537109375
6281,2016-09-02,3067.3520000000003,3060.580078125
6282,2016-09-05,3072.095,3064.559814453125
6283,2016-09-06,3090.712,3070.801025390625
6284,2016-09-07,3091.928,3090.863037109375
6285,2016-09-08,3095.954,3092.497802734375
6286,2016-09-09,3078.8540000000003,3098.104736328125
6287,2016-09-12,3021.9770000000003,3080.83447265625
6288,2016-09-13,3023.509,3020.556396484375
6289,2016-09-14,3002.848,3019.927001953125
6290,2016-09-19,3026.051,2996.12353515625
6291,2016-09-20,3022.9990000000003,3020.512939453125
6292,2016-09-21,3025.873,3017.149169921875
6293,2016-09-22,3042.313,3020.114990234375
6294,2016-09-23,3033.895,3037.119384765625
6295,2016-09-26,2980.429,3028.681640625
6296,2016-09-27,2998.172,2973.031982421875
6297,2016-09-28,2987.857,2991.818359375
6298,2016-09-29,2998.482,2983.94775390625
6299,2016-09-30,3004.703,2996.06884765625
6300,2016-10-10,3048.1420000000003,3003.90771484375
6301,2016-10-11,3065.2490000000003,3049.2119140625
6302,2016-10-12,3058.498,3068.355712890625
6303,2016-10-13,3061.345,3062.509765625
6304,2016-10-14,3063.808,3064.607177734375
6305,2016-10-17,3041.1659999999997,3067.718017578125
6306,2016-10-18,3083.875,3046.28466796875
6307,2016-10-19,3084.718,3091.038818359375
6308,2016-10-20,3084.4570000000003,3092.945556640625
6309,2016-10-21,3090.941,3092.943115234375
6310,2016-10-24,3128.2459999999996,3099.8291015625
6311,2016-10-25,3131.938,3136.768310546875
6312,2016-10-26,3116.3109999999997,3139.816650390625
6313,2016-10-27,3112.349,3123.56396484375
6314,2016-10-28,3104.27,3118.81787109375
6315,2016-10-31,3100.492,3109.524169921875
6316,2016-11-01,3122.435,3105.773681640625
6317,2016-11-02,3102.732,3126.810546875
6318,2016-11-03,3128.935,3105.68603515625
6319,2016-11-04,3125.316,3133.10302734375
6320,2016-11-07,3133.3320000000003,3129.4052734375
6321,2016-11-08,3147.887,3135.8720703125
6322,2016-11-09,3128.37,3150.109130859375
6323,2016-11-10,3171.282,3129.926025390625
6324,2016-11-11,3196.0429999999997,3175.2333984375
6325,2016-11-14,3210.3709999999996,3202.840087890625
6326,2016-11-15,3206.985,3220.020263671875
6327,2016-11-16,3205.0570000000002,3216.6220703125
6328,2016-11-17,3208.452,3215.61474609375
6329,2016-11-18,3192.855,3217.72900390625
6330,2016-11-21,3218.147,3200.876220703125
6331,2016-11-22,3248.3509999999997,3226.3232421875
6332,2016-11-23,3241.136,3257.525146484375
6333,2016-11-24,3241.735,3250.692626953125
6334,2016-11-25,3261.937,3249.407470703125
6335,2016-11-28,3276.9990000000003,3268.398193359375
6336,2016-11-29,3282.923,3283.65673828125
6337,2016-11-30,3250.034,3290.246826171875
6338,2016-12-01,3273.309,3256.221923828125
6339,2016-12-02,3243.843,3279.85791015625
6340,2016-12-05,3204.7090000000003,3249.71044921875
6341,2016-12-06,3199.647,3205.997314453125
6342,2016-12-07,3222.241,3197.12451171875
6343,2016-12-08,3215.365,3219.595458984375
6344,2016-12-09,3232.883,3212.42431640625
6345,2016-12-12,3152.97,3229.9453125
6346,2016-12-13,3155.0370000000003,3144.973388671875
